Dato;1 år;2 år;3 år;4 år;5 år;6 år;7 år;8 år;9 år;10 år;11 år;12 år;13 år;14 år;15 år;16 år;17 år;18 år;19 år;20 år;21 år;22 år;23 år;24 år;25 år;26 år;27 år;28 år;29 år;30 år;31 år;32 år;33 år;34 år;35 år;36 år;37 år;38 år;39 år;40 år;41 år;42 år;43 år;44 år;45 år;46 år;47 år;48 år;49 år;50 år;51 år;52 år;53 år;54 år;55 år;56 år;57 år;58 år;59 år;60 år;61 år;62 år;63 år;64 år;65 år;66 år;67 år;68 år;69 år;70 år;71 år;72 år;73 år;74 år;75 år;76 år;77 år;78 år;79 år;80 år;81 år;82 år;83 år;84 år;85 år;86 år;87 år;88 år;89 år;90 år;91 år;92 år;93 år;94 år;95 år;96 år;97 år;98 år;99 år;100 år;101 år;102 år;103 år;104 år;105 år;106 år;107 år;108 år;109 år;110 år;111 år;112 år;113 år;114 år;115 år;116 år;117 år;118 år;119 år;120 år
23-12-2016;0,247;0,2999337148;0,3948251635;0,4403324603;0,5459866204;0,6676839976;0,796170323;0,9235337706;1,0447112146;1,1418653258;1,2422700505;1,337701372;1,4165887601;1,4780449876;1,5231072435;1,5542644345;1,579370863;1,6052511342;1,6366489315;1,6769236007;1,724114857;1,7758059034;1,8302536976;1,8861784088;1,9426403715;1,998951804;2,0546127212;2,1092639243;2,162652194;2,2146043091;2,2650075108;2,3137947225;2,360933306;2,4064164698;2,4502566796;2,4924805912;2,5331251457;2,572234559;2,6098580004;2,6460478056;2,6808581053;2,714343777;2,7465596504;2,7775599096;2,8073976511;2,8361245625;2,8637906957;2,8904443146;2,9161318004;2,9408976004;2,9647842129;2,9878321966;3,0100802006;3,0315650091;3,0523215962;3,0723831885;3,0917813326;3,1105459654;3,1287054862;3,1462868285;3,1633155314;3,1798158104;3,1958106249;3,2113217448;3,2263698141;3,2409744121;3,2551541114;3,2689265341;3,2823084042;3,295315598;3,3079631916;3,320265506;3,3322361492;3,3438880569;3,3552335296;3,3662842687;3,3770514097;3,387545554;3,3977767988;3,4077547643;3,4174886207;3,4269871128;3,4362585827;3,4453109923;3,4541519436;3,4627886977;3,4712281936;3,4794770646;3,487541655;3,4954280346;3,5031420135;3,5106891551;3,518074789;3,5253040225;3,5323817523;3,5393126746;3,5461012952;3,552751939;3,5592687588;3,5656557433;3,5719167255;3,5780553899;3,5840752794;3,5899798023;3,5957722381;3,6014557438;3,6070333596;3,6125080138;3,6178825281;3,6231596226;3,6283419197;3,6334319489;3,6384321509;3,6433448811;3,6481724134;3,6529169438;3,6575805936;3,6621654124;3,6666733815;3,6711064162
27-12-2016;0,244;0,2899401725;0,3463537433;0,4222856542;0,51689294;0,6395149389;0,7699406902;0,9023403002;1,0255264617;1,1247269983;1,224866698;1,3199310435;1,4003132666;1,4639918352;1,5106996881;1,542274993;1,5669563553;1,5920271934;1,6225494779;1,6621028157;1,7088329137;1,7602811002;1,8146468711;1,8706078989;1,9271928334;1,9836901135;2,0395818165;2,094495162;2,1481666252;2,2004151595;2,2511220701;2,3002157908;2,3476603057;2,3934463036;2,4375843936;2,480099888;2,5210287821;2,5604146535;2,5983062709;2,6347557519;2,6698171494;2,7035453691;2,7359953488;2,7672214399;2,797276949;2,8262138037;2,8540823163;2,8809310234;2,9068065847;2,9317537286;2,9558152317;2,9790319272;3,001442732;3,0230846901;3,0439930268;3,0642012104;3,0837410191;3,1026426118;3,1209345992;3,1386441168;3,1557968959;3,1724173345;3,1885285654;3,2041525235;3,2193100089;3,2340207493;3,2483034578;3,2621758899;3,275654896;3,2887564723;3,3014958087;3,3138873338;3,3259447582;3,3376811144;3,3491087952;3,3602395896;3,3710847163;3,3816548556;3,3919601798;3,4020103807;3,4118146966;3,4213819367;3,4307205051;3,4398384223;3,4487433464;3,4574425919;3,4659431488;3,4742516991;3,4823746335;3,4903180664;3,4980878504;3,5056895894;3,513128652;3,5204101827;3,5275391139;3,534520176;3,5413579075;3,5480566648;3,5546206307;3,5610538231;3,5673601027;3,5735431807;3,5796066257;3,5855538706;3,5913882187;3,59711285;3,6027308264;3,6082450975;3,6136585056;3,61897379;3,6241935925;3,6293204607;3,634356853;3,6393051416;3,644167617;3,648946491;3,6536439002;3,6582619091;3,6628025132;3,6672676416
28-12-2016;0,229;0,2729412342;0,3388377608;0,4182812501;0,5249462662;0,6426062214;0,7654687619;0,8922423407;1,0123021232;1,1214122162;1,2181894331;1,3054537054;1,3845148028;1,4510629605;1,5011551653;1,5345780151;1,5598092416;1,5846905297;1,6146815692;1,6536438917;1,6999475713;1,7511341134;1,8053606994;1,8612736332;1,9178781092;1,9744449018;2,0304427082;2,0854885677;2,1393111853;2,1917235727;2,2426024897;2,2918728966;2,3394961309;2,3854608746;2,4297762271;2,4724663776;2,5135664995;2,553119583;2,5911739921;2,6277815819;2,6629962522;2,696872841;2,7294662827;2,7608309751;2,7910203075;2,8200863176;2,8480794469;2,8750483745;2,9010399117;2,9260989425;2,950268402;2,9735892811;2,9961006527;3,0178397139;3,0388418388;3,0591406399;3,0787680347;3,0977543157;3,1161282219;3,1339170111;3,1511465319;3,1678412937;3,1840245356;3,1997182933;3,2149434631;3,2297198637;3,2440662948;3,258000594;3,2715396898;3,2846996522;3,2974957413;3,3099424526;3,3220535596;3,3338421551;3,3453206889;3,3565010039;3,3673943704;3,3780115177;3,3883626645;3,3984575469;3,4083054452;3,4179152089;3,4272952801;3,4364537158;3,4453982086;3,4541361063;3,4626744303;3,4710198929;3,4791789136;3,4871576342;3,4949619336;3,5025974409;3,5100695488;3,5173834249;3,5245440236;3,5315560964;3,5384242023;3,5451527169;3,5517458419;3,5582076129;3,5645419079;3,5707524547;3,5768428377;3,5828165051;3,5886767749;3,5944268411;3,6000697795;3,6056085526;3,6110460152;3,6163849191;3,6216279176;3,6267775696;3,6318363444;3,6368066249;3,6416907115;3,646490826;3,6512091144;3,6558476503;3,6604084381;3,6648934155
29-12-2016;0,2279;0,2709420055;0,3268500501;0,4057701681;0,5081913097;0,6204543477;0,7406919775;0,8637730948;0,9806035814;1,0796606098;1,1777145515;1,2708351021;1,3520982181;1,417921358;1,466244735;1,4980015726;1,5219185002;1,5458679298;1,5753145799;1,6141127772;1,6605844755;1,7121828893;1,7669905303;1,8235995218;1,8809755169;1,9383603292;1,9952014168;2,0511002636;2,1057742318;2,1590281299;2,2107328654;2,2608093114;2,3092160457;2,355939989;2,4009892296;2,4443875062;2,4861699588;2,5263798516;2,5650660448;2,6022810484;2,6380795263;2,6725171511;2,7056497346;2,7375325724;2,7682199557;2,797764816;2,8262184713;2,8536304539;2,8800483996;2,9055179865;2,9300829102;2,9537848885;2,9766636872;2,998757162;3,0201013125;3,0407303444;3,0606767369;3,0799713144;3,0986433188;3,1167204836;3,1342291067;3,1511941225;3,1676391715;3,1835866687;3,1990578691;3,2140729301;3,2286509722;3,2428101359;3,2565676362;3,2699398148;3,2829421886;3,2955894963;3,3078957422;3,3198742376;3,3315376395;3,3428979878;3,3539667395;3,3647548014;3,3752725607;3,3855299139;3,3955362938;3,4053006952;3,4148316985;3,4241374923;3,4332258951;3,4421043743;3,4507800656;3,4592597907;3,4675500731;3,4756571545;3,483587009;3,4913453569;3,4989376781;3,5063692238;3,5136450284;3,5207699202;3,5277485317;3,534585309;3,5412845216;3,54785027;3,5542864948;3,5605969835;3,5667853785;3,5728551832;3,5788097691;3,5846523815;3,5903861454;3,5960140712;3,6015390594;3,606963906;3,6122913068;3,617523862;3,6226640803;3,6277143829;3,6326771073;3,6375545107;3,6423487735;3,6470620028;3,651696235;3,6562534389
30-12-2016;0,228;0,2689444222;0,322353854;0,4067640823;0,5063854489;0,6214651449;0,7450602562;0,8704208778;0,9912182399;1,1009801484;1,2002869883;1,2902125396;1,3704701668;1,4374288267;1,4879900682;1,5223825048;1,5489076695;1,575176633;1,6064925607;1,6466119457;1,6938601017;1,7458111587;1,8006614387;1,8570869179;1,9141155286;1,9710356379;2,0273296721;2,0826254683;2,1366602833;2,1892539444;2,2402886755;2,2896938397;2,3374343401;2,3835017586;2,427907563;2,4706778843;2,5118494937;2,5514667006;2,5895789615;2,6262390395;2,661501591;2,6954220864;2,7280559903;2,759458146;2,7896823187;2,8187808638;2,8468044924;2,8738021128;2,8998207318;2,9249054011;2,9490991996;2,9724432422;2,9949767092;3,0167368909;3,0377592424;3,0580774475;3,0777234861;3,0967277056;3,1151188941;3,1329243528;3,1501699689;3,1668802868;3,183078577;3,1987869036;3,2140261887;3,2288162744;3,2431759823;3,2571231696;3,2706747829;3,2838469095;3,2966548251;3,3091130395;3,3212353403;3,3330348327;3,3445239786;3,3557146323;3,3666180745;3,3772450447;3,387605771;3,3977099984;3,4075670158;3,4171856806;3,4265744428;3,4357413666;3,4446941517;3,4534401523;3,4619863964;3,4703396022;3,4785061949;3,4864923221;3,4943038677;3,5019464663;3,509425515;3,5167461864;3,5239134392;3,5309320293;3,5378065198;3,5445412903;3,5511405462;3,5576083269;3,5639485139;3,5701648383;3,5762608879;3,5822401139;3,5881058374;3,5938612555;3,5995094464;3,6050533757;3,6104959006;3,6158397756;3,6210876561;3,6262421038;3,6313055899;3,6362804996;3,6411691356;3,6459737215;3,6506964054;3,6553392628;3,6599042998;3,6643934561
02-01-2017;0,22;0,2499564869;0,3158296893;0,3897476725;0,4898322251;0,6053705599;0,7316538253;0,8654701361;0,9828617087;1,093439843;1,1951469534;1,2868955675;1,3681367458;1,4355338079;1,4862923156;1,5208244031;1,5474670647;1,5738356577;1,6052368613;1,6454300389;1,6927430033;1,7447515352;1,7996531626;1,8561248189;1,9131952046;1,9701533106;2,0264820742;2,081809755;2,1358739617;2,1884948176;2,2395547965;2,2889834746;2,3367459372;2,3828339234;2,4272590369;2,4700475272;2,511236269;2,5508696626;2,5889972448;2,6256718497;2,6609481971;2,6948818136;2,7275282144;2,7589422882;2,7891778412;2,8182872655;2,846321306;2,8733289014;2,8993570862;2,9244509377;2,9486535578;2,9720060829;2,9945477129;3,0163157561;3,0373456845;3,0576711971;3,0773242882;3,0963353187;3,1147330888;3,1325449114;3,1497966844;3,1665129622;3,1827170246;3,1984309446;3,2136756526;3,2284709983;3,2428358105;3,2567879534;3,27034438;3,2835211835;3,2963336455;3,3087962812;3,3209228831;3,3327265616;3,3442197828;3,3554144055;3,3663217146;3,3769524533;3,3873168535;3,3974246638;3,4072851763;3,4169072517;3,4262993429;3,4354695171;3,4444254767;3,4531745786;3,4617238532;3,4700800211;3,4782495099;3,4862384692;3,4940527853;3,5016980944;3,5091797959;3,5165030639;3,5236728591;3,5306939389;3,5375708681;3,544308028;3,5509096252;3,5573797008;3,5637221375;3,5699406677;3,5760388805;3,5820202285;3,5878880338;3,5936454945;3,5992956903;3,6048415874;3,6102860443;3,6156318162;3,6208815598;3,6260378375;3,6311031213;3,6360797974;3,6409701693;3,6457764612;3,6505008222;3,6551453283;3,6597119866;3,6642027372
03-01-2017;0,226;0,267942856;0,3238487333;0,4139633667;0,5181215951;0,6388931226;0,768661116;0,9011089005;1,0272407262;1,1313034012;1,2374372084;1,3391653846;1,4262427367;1,495123717;1,5442882753;1,5751323331;1,5970064839;1,6183008012;1,6448474821;1,6807575985;1,7245099908;1,773573758;1,8260172089;1,8804188314;1,9357314811;1,991185125;2,0462163487;2,10041671;2,1534945373;2,2052464328;2,2555358549;2,3042769161;2,3514220569;2,3969526224;2,4408716315;2,4831982091;2,5239632912;2,5632063064;2,600972612;2,6373115139;2,6722747415;2,7059152772;2,7382864626;2,769441322;2,7994320567;2,8283096715;2,856123707;2,882922053;2,9087508265;2,9336542988;2,9576748617;2,9808530225;3,0032274225;3,0248348715;3,0457103951;3,0658872913;3,0853971923;3,1042701313;3,1225346108;3,1402176723;3,1573449654;3,1739408169;3,190028297;3,2056292852;3,220764533;3,2354537243;3,2497155336;3,263567681;3,2770269855;3,2901094144;3,3028301315;3,3152035414;3,3272433324;3,3389625167;3,3503734681;3,3614879578;3,3723171879;3,3828718235;3,3931620221;3,4031974617;3,4129873676;3,4225405369;3,4318653617;3,4409698516;3,449861654;3,4585480734;3,46703609;3,4753323767;3,4834433154;3,491375012;3,499133311;3,5067238085;3,5141518657;3,52142262;3,5285409967;3,5355117197;3,5423393213;3,5490281515;3,5555823874;3,5620060412;3,568302968;3,5744768738;3,5805313221;3,586469741;3,592295429;3,5980115615;3,6036211961;3,6091272781;3,6145326457;3,6198400343;3,6250520818;3,6301713322;3,6352002402;3,6401411747;3,6449964228;3,6497681931;3,654458619;3,6590697621;3,6636036148;3,6680621036
04-01-2017;0,223;0,2649422257;0,3318314214;0,4203683739;0,5285575376;0,6486613994;0,7810092542;0,9124882183;1,0401217394;1,1483196862;1,2564036596;1,355247436;1,434531285;1,4955070238;1,5409398915;1,5741343626;1,6022403929;1,6313176078;1,6655939147;1,7080816602;1,7567559661;1,8093494839;1,864267518;1,9203405057;1,9767114297;2,0327548825;2,0880182144;2,1421783025;2,1950095044;2,2463597144;2,2961323468;2,3442726968;2,3907575621;2,4355873105;2,4787797979;2,5203656913;2,5603848682;2,5988836425;2,6359126277;2,6715250957;2,705775719;2,7387196133;2,770411613;2,8009057304;2,8302547579;2,858509981;2,8857209806;2,9119355009;2,9371993728;2,9615564758;2,9850487328;3,0077161277;3,029596742;3,0507268029;3,0711407425;3,090871262;3,1099494014;3,1284046105;3,1462648214;3,1635565207;3,1803048212;3,1965335315;3,2122652238;3,2275212997;3,2423220531;3,2566867304;3,2706335887;3,2841799498;3,2973422533;3,3101361054;3,3225763258;3,3346769922;3,3464514816;3,3579125103;3,3690721706;3,379941966;3,3905328441;3,4008552276;3,4109190435;3,4207337506;3,4303083651;3,4396514851;3,4487713135;3,4576756791;3,4663720569;3,4748675874;3,4831690938;3,4912830996;3,4992158435;3,506973295;3,5145611679;3,5219849337;3,5292498338;3,5363608915;3,5433229227;3,5501405461;3,5568181936;3,5633601189;3,5697704064;3,5760529795;3,5822116084;3,588249917;3,5941713902;3,5999793804;3,6056771135;3,6112676949;3,6167541149;3,622139254;3,6274258878;3,6326166919;3,6377142458;3,6427210379;3,6476394688;3,6524718556;3,657220435;3,6618873672;3,6664747389;3,6709845664;3,6754187984;3,6797793191
05-01-2017;0,2312;0,2729420828;0,3378325694;0,4308631401;0,5392596525;0,6574530232;0,7769924991;0,9022378597;1,0238495924;1,1266908166;1,2318252223;1,3330057263;1,4205947568;1,4904191552;1,5403054997;1,5713204218;1,5929991991;1,6139534375;1,6401670613;1,675854588;1,7194783468;1,7684803893;1,8209111095;1,8753358001;1,9306975175;1,9862189039;2,0413310414;2,0956213384;2,1487949891;2,2006462273;2,2510367248;2,2998792516;2,3471252456;2,3927553111;2,4367719276;2,4791938359;2,5200517079;2,5593848004;2,5972383695;2,6336616745;2,6687064392;2,7024256714;2,7348727613;2,7661007986;2,7961620617;2,8251076408;2,8529871671;2,879848624;2,905738223;2,9307003297;2,9547774291;2,9780101197;3,0004371313;3,0220953595;3,0430199125;3,0632441673;3,0827998323;3,1017170129;3,1200242806;3,1377487427;3,1549161114;3,1715507724;3,1876758527;3,203313285;3,2184838715;3,2332073441;3,2475024227;3,2613868708;3,274877548;3,2879904606;3,3007408089;3,3131430325;3,3252108528;3,3369573133;3,3483948175;3,3595351649;3,3703895846;3,3809687669;3,3912828938;3,4013416663;3,4111543316;3,4207297077;3,4300762068;3,4392018572;3,4481143244;3,4568209303;3,4653286716;3,4736442367;3,4817740226;3,4897241496;3,4975004758;3,5051086106;3,5125539276;3,5198415762;3,5269764934;3,533963414;3,5408068808;3,5475112541;3,5540807207;3,560519302;3,5668308623;3,5730191161;3,5790876353;3,5850398558;3,5908790839;3,5966085023;3,6022311757;3,6077500564;3,6131679889;3,6184877153;3,6237118793;3,6288430309;3,6338836306;3,6388360527;3,6437025896;3,648485455;3,6531867874;3,6578086529;3,6623530489;3,666821906
06-01-2017;0,218;0,2714281378;0,3458207274;0,4407899202;0,5500389189;0,6748552103;0,8034428276;0,9319285673;1,0573513562;1,1629797184;1,2658032678;1,3623012606;1,4457668475;1,51356651;1,5644482618;1,5996359501;1,6271807986;1,6543242894;1,6861304927;1,7262010761;1,7728420153;1,8237655422;1,8773003508;1,9322184133;1,9876176201;2,0428374538;2,0973976924;2,1509533908;2,2032615137;2,2541560026;2,3035290121;2,3513167015;2,3974884173;2,4420384221;2,4849795462;2,5263383028;2,5661511221;2,6044614457;2,6413174856;2,6767704976;2,7108734566;2,7436800429;2,7752438736;2,8056179249;2,8348541037;2,8630029371;2,8901133528;2,9162325317;2,9414058158;2,96567666;2,9890866159;3,0116753424;3,0334806345;3,0545384668;3,0748830471;3,094546877;3,1135608181;3,13195416;3,1497546906;3,1669887662;3,1836813812;3,1998562365;3,2155358058;3,2307414005;3,2454932315;3,2598104685;3,2737112978;3,2872129756;3,3003318802;3,3130835607;3,3254827838;3,337543577;3,3492792707;3,3607025371;3,3718254271;3,382659405;3,3932153815;3,4035037445;3,4135343877;3,4233167386;3,4328597836;3,4421720926;3,4512618414;3,4601368331;3,4688045184;3,4772720145;3,4855461223;3,4936333439;3,501539898;3,5092717344;3,5168345485;3,5242337939;3,531474695;3,5385622588;3,5455012853;3,5522963785;3,5589519557;3,5654722567;3,5718613528;3,5781231545;3,5842614196;3,5902797603;3,5961816501;3,6019704305;3,6076493169;3,6132214044;3,6186896737;3,6240569957;3,629326137;3,6344997644;3,6395804492;3,6445706713;3,6494728237;3,6542892156;3,6590220767;3,66367356;3,6682457452;3,6727406421;3,6771601931;3,681506276
09-01-2017;0,186;0,2339337281;0,3068191993;0,3987722791;0,5110038955;0,6287324124;0,7542057165;0,8815804258;1,0038004138;1,1166696985;1,2180727293;1,3094464154;1,3913362915;1,4601120866;1,5125449665;1,5487366079;1,5767972257;1,6042029951;1,6361831662;1,6764558066;1,7235648713;1,7751970697;1,8296037037;1,8855007142;1,9419452451;1,998247088;2,0539044;2,1085565509;2,1619492145;2,2139083096;2,264320408;2,3131179107;2,3602677717;2,4057628809;2,4496154562;2,4918519604;2,5325091853;2,571631232;2,6092671822;2,6454693057;2,6802916844;2,7137891605;2,7460165391;2,7770279883;2,8068765951;2,8356140426;2,8632903825;2,8899538815;2,9156509257;2,9404259696;2,9643215193;2,9873781427;3,0096344984;3,0311273807;3,0518917737;3,0719609142;3,091366359;3,1101380549;3,1283044108;3,1458923697;3,1629274799;3,1794339656;3,1954347946;3,2109517451;3,2260054687;3,2406155522;3,2548005753;3,2685781667;3,2819650569;3,2949771283;3,3076294629;3,3199363872;3,3319115146;3,3435677855;3,3549175054;3,3659723801;3,3767435496;3,3872416193;3,3974766901;3,4074583862;3,4171958813;3,4266979233;3,4359728579;3,4450286497;3,4538729038;3,4625128841;3,4709555321;3,4792074838;3,4872750857;3,4951644102;3,5028812694;3,5104312289;3,5178196201;3,5250515526;3,5321319247;3,5390654345;3,5458565894;3,552509716;3,5590289685;3,5654183373;3,5716816568;3,5778226128;3,5838447497;3,5897514769;3,5955460752;3,6012317028;3,606811401;3,6122880991;3,6176646202;3,6229436849;3,628127917;3,6332198469;3,638221916;3,6431364807;3,6479658157;3,6527121179;3,6573775094;3,6619640405;3,6664736932;3,6709083836
10-01-2017;0,181;0,231129986;0,3038154261;0,3962658414;0,5054827013;0,6267252908;0,7532134941;0,8846944627;1,0053846825;1,1093600225;1,2130116974;1,3106324293;1,3946208343;1,4626077321;1,5137128447;1,5493602589;1,5775423311;1,6054124059;1,6379723829;1,6787808681;1,7262963472;1,7782196126;1,832829888;1,8888639941;1,9453948341;2,0017441888;2,0574193983;2,1120669063;2,1654378611;2,2173624341;2,2677305097;2,3164770739;2,3635710993;2,4090070525;2,4527983802;2,4949725013;2,5355669476;2,5746263898;2,6122003441;2,6483414078;2,6831039054;2,7165428548;2,7487131835;2,7796691401;2,8094638594;2,8381490466;2,8657747556;2,8923892399;2,9180388607;2,9427680391;2,9666192412;2,9896329906;3,0118478987;3,0333007104;3,05402636;3,074058034;3,0934272393;3,1121638737;3,130296298;3,1478514087;3,164854709;3,1813303795;3,1973013463;3,2127893472;3,2278149957;3,2423978417;3,2565564298;3,2703083555;3,2836703172;3,2966581672;3,3092869586;3,3215709903;3,3335238496;3,3451584522;3,3564870799;3,3675214161;3,3782725793;3,3887511547;3,3989672239;3,4089303925;3,4186498168;3,428134228;3,4373919558;3,4464309498;3,4552588005;3,4638827581;3,4723097509;3,4805464024;3,4885990471;3,4964737458;3,5041762998;3,5117122642;3,5190869604;3,5263054882;3,5333727369;3,5402933957;3,5470719637;3,5537127593;3,560219929;3,5665974557;3,5728491667;3,5789787409;3,584989716;3,5908854951;3,596669353;3,602344442;3,6079137976;3,613380344;3,6187468985;3,6240161773;3,6291907989;3,634273289;3,6392660848;3,6441715381;3,6489919194;3,6537294216;3,6583861627;3,6629641894;3,66746548;3,671891947
11-01-2017;0,154;0,1986348653;0,265815767;0,3547360982;0,4639023281;0,5765127554;0,7008538787;0,8239985605;0,9450232811;1,0493687799;1,1520125658;1,2481826481;1,3307476358;1,3975031952;1,4476469705;1,4826504554;1,510510991;1,5383659156;1,5711948176;1,6125341711;1,6609169682;1,7139704425;1,7698836508;1,8273286285;1,8853315732;1,9431805758;2,0003587402;2,0564951921;2,1113288527;2,1646814303;2,2164371354;2,2665273495;2,3149189756;2,3616055435;2,4066003966;2,449931456;2,4916371905;2,5317635124;2,5703613857;2,6074849882;2,6431903009;2,6775340325;2,7105728048;2,7423625406;2,7729580127;2,802412516;2,8307776378;2,8581031038;2,8844366831;2,9098241388;2,9343092137;2,9579336426;2,980737185;3,0027576723;3,0240310661;3,0445915237;3,0644714682;3,0837016628;3,1023112847;3,1203280006;3,1377780406;3,154686271;3,1710762653;3,1869703721;3,2023897818;3,2173545888;3,2318838527;3,2459956551;3,2597071545;3,2730346382;3,285993571;3,2985986416;3,3108638067;3,3228023319;3,334426831;3,3457493022;3,3567811629;3,3675332823;3,3780160117;3,3882392134;3,3982122876;3,4079441978;3,4174434949;3,4267183393;3,4357765224;3,444625486;3,4532723415;3,4617238868;3,4699866233;3,4780667712;3,4859702843;3,4937028636;3,50126997;3,508676837;3,5159284819;3,5230297167;3,5299851582;3,5367992376;3,5434762097;3,5500201616;3,5564350203;3,5627245608;3,5688924131;3,574942069;3,5808768886;3,5867001063;3,5924148369;3,5980240805;3,603530728;3,6089375661;3,6142472816;3,619462466;3,6245856197;3,6296191558;3,634565404;3,6394266141;3,6442049593;3,6489025395;3,6535213845;3,6580634564
12-01-2017;0,1655;0,2099354463;0,278814618;0,3657404364;0,4688877412;0,5851025154;0,7026367743;0,8340294241;0,9560954978;1,0682924853;1,1795898728;1,2798996744;1,3608060694;1,4234721503;1,4703030903;1,5044351637;1,5331664621;1,5627199697;1,5974375161;1,6404116565;1,6898909186;1,7435745637;1,7997727481;1,8572472146;1,9150911695;1,9726431003;2,0294242194;2,0850925866;2,1394091503;2,1922124092;2,2433993689;2,2929111425;2,3407220038;2,3868310302;2,4312556981;2,4740269648;2,5151854824;2,5547786844;2,5928585425;2,6294798444;2,6646988754;2,6985724139;2,7311569735;2,7625082355;2,7926806326;2,8217270489;2,8496986115;2,8766445538;2,9026121333;2,9276465924;2,9517911524;2,9750870315;2,9975734819;3,0192878404;3,040265589;3,0605404223;3,0801443184;3,0991076135;3,1174590767;3,135225985;3,152434197;3,1691082254;3,1852713072;3,2009454718;3,2161516059;3,230909516;3,2452379883;3,2591548452;3,2726769993;3,2858205044;3,298600604;3,311031777;3,3231277806;3,3349016914;3,3463659433;3,3575323642;3,3684122093;3,3790161939;3,3893545227;3,3994369186;3,4092726493;3,4188705521;3,4282390577;3,4373862118;3,4463196966;3,4550468498;3,4635746832;3,4719098998;3,4800589104;3,4880278486;3,4958225853;3,503448742;3,5109117041;3,5182166324;3,5253684747;3,5323719762;3,5392316898;3,5459519856;3,5525370595;3,5589909422;3,5653175064;3,5715204751;3,5776034282;3,5835698095;3,5894229326;3,5951659877;3,6008020464;3,6063340676;3,6117649026;3,6170972996;3,6223339085;3,6274772852;3,6325298957;3,6374941201;3,6423722559;3,6471665221;3,6518790621;3,6565119468;3,6610671783;3,6655466917
